Data_Point,H_form_pareto_k,B_form_pareto_k
5314,-0.03477117124418006,-0.2337335330883741
5315,-0.03389910400660757,-0.2326048139836371
5316,-0.03403234462070132,-0.2313304159724033
5317,-0.033197571726234755,-0.2306991588811318
5318,-0.033580082107574266,-0.23103186895909106
5319,-0.03371265158836411,-0.2325672179110179
5320,-0.03422359166776076,-0.23364686490298464
5321,-0.03379859356306346,-0.23361318204535483
5322,-0.033288548157479496,-0.2337938348815873
5323,-0.03293366756770751,-0.23442961470696994
5324,-0.03278413905401974,-0.23457150191368406
5325,-0.032571324437329685,-0.23457206135481554
5326,-0.03225411132409012,-0.23591936886100962
5327,-0.03150068320157853,-0.23766682455471003
5328,-0.03091915319629605,-0.23980916896099974
5329,-0.0306469127242171,-0.24271650746443713
5330,-0.03087703295113998,-0.2453801163313445
5331,-0.031076063130081,-0.24812594091009665
5332,-0.03087557735896378,-0.25093588251208715
5333,-0.03175047558184859,-0.2538479657022904
5334,-0.032234134541492085,-0.25730145352755174
5335,-0.032642115407932694,-0.259242368533435
5336,-0.033358428492919506,-0.2607348453849972
5337,-0.03371718629824938,-0.26325241448687153
5338,-0.03336209289560876,-0.2638630356171079
5339,-0.03299581751298474,-0.264445003524625
5340,-0.03376584043945504,-0.26363076795270013
5341,-0.03629774190250737,-0.26110868596989956
5342,-0.07876928600410407,-0.2787652980279815
5343,-0.13298595243890798,-0.2613358050372655
5344,-0.14412685023087748,-0.252285707093234
5345,-0.16110919745158342,-0.2725235782614629
5346,-0.18201666306756023,-0.3049718336444132
5347,-0.19362798365235698,-0.37550309685411565
5348,-0.9664519478429277,-0.4222806000438822
5349,-1.0514163225726243,-0.5057300407475842
5350,-0.6289146548483004,-0.45273234929077905
5351,-0.153070335888177,-0.36344565348131547
5352,-0.1495673582772379,-0.2739254112615474
5353,-0.1385133687989482,-0.24371346418687717
5354,-0.1369262212165949,-0.239803828008002
5355,-0.1448592651963859,-0.2403434642988248
5356,-0.15404296309366028,-0.23793732204480414
5357,-0.033601467147236344,-0.21876458939676752
5358,-0.031196283469974002,-0.21682265277224844
5359,-0.02601413283312541,-0.21376069580971052
5360,-0.025394730033594166,-0.21349991139173113
5361,-0.02391119300707876,-0.21146139571033246
5362,-0.024515292576734883,-0.20901716991437677
5363,-0.025944667881575505,-0.20881480994368037
5364,-0.026178184081615503,-0.20832724742226613
5365,-0.02663265011684342,-0.20626550534663826
5366,-0.026766726258015447,-0.2052576379286778
5367,-0.026613613214436883,-0.20794329324351865
5368,-0.024883769057752556,-0.20681215998421396
5369,-0.023180197066183187,-0.20603461366520562
5370,-0.02384076181712322,-0.20794017431309184
5371,-0.022626883569754754,-0.20833779172934264
5372,-0.02258661003858667,-0.2094069139337759
5373,-0.02184966247712272,-0.21416200921839157
5374,-0.02171567445392214,-0.21610569102869132
5375,-0.023066489363485976,-0.21731141195448958
5376,-0.02190223165550973,-0.22019691284169166
5377,-0.020616835119043612,-0.22101868487132437
5378,-0.01979821641002244,-0.22396527455839055
5379,-0.019262861860447563,-0.2250862940755666
5380,-0.01951760896720369,-0.23058599051323217
5381,-0.017844199703246223,-0.23359073699566268
5382,-0.01677427098266752,-0.23647519099528858
5383,-0.012745992602858342,-0.24286354676681718
